	index_x	X_x	Y_x	violation_address	query_id_x	placekey	index_y	X_y	Y_y	address	query_id_y
427	124			36 ADAMS AVE	124		873			16890 E EIGHT MILE	873
428	124			36 ADAMS AVE	124		882			2253 IROQUOIS	882
429	124			36 ADAMS AVE	124		894			22154 ROXFORD	894
430	124			36 ADAMS AVE	124		911			16912 E EIGHT MILE	911
431	124			36 ADAMS AVE	124		927			20021 CHEROKEE	927
432	124			36 ADAMS AVE	124		928			22154 ROXFORD	928
433	124			36 ADAMS AVE	124		940			6533 E JEFFERSON 94/305J	940
434	124			36 ADAMS AVE	124		996			8098 WARD	996
435	125			10430 SCHOOLCRAFT	125		66			524 E KIRBY	66
436	125			10430 SCHOOLCRAFT	125		67			524 E KIRBY	67
437	125			10430 SCHOOLCRAFT	125		83			16300 PLYMOUTH	83
438	125			10430 SCHOOLCRAFT	125		182			14051 PREVOST	182
439	125			10430 SCHOOLCRAFT	125		186			771 ABERTON AVE 65	186
440	125			10430 SCHOOLCRAFT	125		197			660 FAIRVIEW 7	197
441	125			10430 SCHOOLCRAFT	125		221			13468 BLOOM	221
442	125			10430 SCHOOLCRAFT	125		360			18836 HELEN	360
443	125			10430 SCHOOLCRAFT	125		367			18200 W MCNICHOLS	367
444	125			10430 SCHOOLCRAFT	125		368			5815 FLORIDA	368
445	125			10430 SCHOOLCRAFT	125		369			1001 W JEFFERSON 300/26D	369
446	125			10430 SCHOOLCRAFT	125		410			15798 LIVERNOIS	410
447	125			10430 SCHOOLCRAFT	125		411			15760 LIVERNOIS	411
448	125			10430 SCHOOLCRAFT	125		412			15792 LIVERNOIS	412
449	125			10430 SCHOOLCRAFT	125		413			15786 LIVERNOIS	413
450	125			10430 SCHOOLCRAFT	125		414			15780 LIVERNOIS	414
451	125			10430 SCHOOLCRAFT	125		415			15774 LIVERNOIS	415
452	125			10430 SCHOOLCRAFT	125		416			15768 LIVERNOIS	416
453	125			10430 SCHOOLCRAFT	125		431			640 CLAIRPOINTE WOODS DR	431
454	125			10430 SCHOOLCRAFT	125		439			18200 W MCNICHOLS	439
455	125			10430 SCHOOLCRAFT	125		444			1001 W JEFFERSON 300/8H	444
456	125			10430 SCHOOLCRAFT	125		467			17040 E EIGHT MILE	467
457	125			10430 SCHOOLCRAFT	125		481			1222 DRAGOON	481
458	125			10430 SCHOOLCRAFT	125		491			720 BURLINGAME	491
459	125			10430 SCHOOLCRAFT	125		544			461 NEW TOWN	544
460	125			10430 SCHOOLCRAFT	125		549			11664 ARCHDALE	549
461	125			10430 SCHOOLCRAFT	125		563			444 W WILLIS 24/211	563
462	125			10430 SCHOOLCRAFT	125		614			16808 SHAFTSBURY	614
463	125			10430 SCHOOLCRAFT	125		631			4212 UNIVERSITY PL	631
464	125			10430 SCHOOLCRAFT	125		642			16560 STOEPEL	642
465	125			10430 SCHOOLCRAFT	125		664			17196 NORTHLAWN	664
466	125			10430 SCHOOLCRAFT	125		724			9132 MT ELLIOTT	724
467	125			10430 SCHOOLCRAFT	125		726			6533 E JEFFERSON 91/302J	726
468	125			10430 SCHOOLCRAFT	125		811			8170 BRAMELL	811
469	125			10430 SCHOOLCRAFT	125		860			16908 E EIGHT MILE	860
470	125			10430 SCHOOLCRAFT	125		873			16890 E EIGHT MILE	873
471	125			10430 SCHOOLCRAFT	125		882			2253 IROQUOIS	882
472	125			10430 SCHOOLCRAFT	125		894			22154 ROXFORD	894
473	125			10430 SCHOOLCRAFT	125		911			16912 E EIGHT MILE	911
474	125			10430 SCHOOLCRAFT	125		927			20021 CHEROKEE	927
475	125			10430 SCHOOLCRAFT	125		928			22154 ROXFORD	928
476	125			10430 SCHOOLCRAFT	125		940			6533 E JEFFERSON 94/305J	940
477	125			10430 SCHOOLCRAFT	125		996			8098 WARD	996
478	139			18250 JOY RD	139		66			524 E KIRBY	66
479	139			18250 JOY RD	139		67			524 E KIRBY	67
480	139			18250 JOY RD	139		83			16300 PLYMOUTH	83
481	139			18250 JOY RD	139		182			14051 PREVOST	182
482	139			18250 JOY RD	139		186			771 ABERTON AVE 65	186
483	139			18250 JOY RD	139		197			660 FAIRVIEW 7	197
484	139			18250 JOY RD	139		221			13468 BLOOM	221
485	139			18250 JOY RD	139		360			18836 HELEN	360
486	139			18250 JOY RD	139		367			18200 W MCNICHOLS	367
487	139			18250 JOY RD	139		368			5815 FLORIDA	368
488	139			18250 JOY RD	139		369			1001 W JEFFERSON 300/26D	369
489	139			18250 JOY RD	139		410			15798 LIVERNOIS	410
490	139			18250 JOY RD	139		411			15760 LIVERNOIS	411
491	139			18250 JOY RD	139		412			15792 LIVERNOIS	412
492	139			18250 JOY RD	139		413			15786 LIVERNOIS	413
493	139			18250 JOY RD	139		414			15780 LIVERNOIS	414
494	139			18250 JOY RD	139		415			15774 LIVERNOIS	415
495	139			18250 JOY RD	139		416			15768 LIVERNOIS	416
496	139			18250 JOY RD	139		431			640 CLAIRPOINTE WOODS DR	431
497	139			18250 JOY RD	139		439			18200 W MCNICHOLS	439
498	139			18250 JOY RD	139		444			1001 W JEFFERSON 300/8H	444
499	139			18250 JOY RD	139		467			17040 E EIGHT MILE	467
500	139			18250 JOY RD	139		481			1222 DRAGOON	481
501	139			18250 JOY RD	139		491			720 BURLINGAME	491
502	139			18250 JOY RD	139		544			461 NEW TOWN	544
503	139			18250 JOY RD	139		549			11664 ARCHDALE	549
504	139			18250 JOY RD	139		563			444 W WILLIS 24/211	563
505	139			18250 JOY RD	139		614			16808 SHAFTSBURY	614
506	139			18250 JOY RD	139		631			4212 UNIVERSITY PL	631
507	139			18250 JOY RD	139		642			16560 STOEPEL	642
508	139			18250 JOY RD	139		664			17196 NORTHLAWN	664
509	139			18250 JOY RD	139		724			9132 MT ELLIOTT	724
510	139			18250 JOY RD	139		726			6533 E JEFFERSON 91/302J	726
511	139			18250 JOY RD	139		811			8170 BRAMELL	811
512	139			18250 JOY RD	139		860			16908 E EIGHT MILE	860
513	139			18250 JOY RD	139		873			16890 E EIGHT MILE	873
514	139			18250 JOY RD	139		882			2253 IROQUOIS	882
515	139			18250 JOY RD	139		894			22154 ROXFORD	894
516	139			18250 JOY RD	139		911			16912 E EIGHT MILE	911
517	139			18250 JOY RD	139		927			20021 CHEROKEE	927
518	139			18250 JOY RD	139		928			22154 ROXFORD	928
519	139			18250 JOY RD	139		940			6533 E JEFFERSON 94/305J	940
520	139			18250 JOY RD	139		996			8098 WARD	996
521	152			4405 CADILLAC SQUARE	152		66			524 E KIRBY	66
522	152			4405 CADILLAC SQUARE	152		67			524 E KIRBY	67
523	152			4405 CADILLAC SQUARE	152		83			16300 PLYMOUTH	83
524	152			4405 CADILLAC SQUARE	152		182			14051 PREVOST	182
525	152			4405 CADILLAC SQUARE	152		186			771 ABERTON AVE 65	186
526	152			4405 CADILLAC SQUARE	152		197			660 FAIRVIEW 7	197
527	152			4405 CADILLAC SQUARE	152		221			13468 BLOOM	221
528	152			4405 CADILLAC SQUARE	152		360			18836 HELEN	360
529	152			4405 CADILLAC SQUARE	152		367			18200 W MCNICHOLS	367
530	152			4405 CADILLAC SQUARE	152		368			5815 FLORIDA	368
531	152			4405 CADILLAC SQUARE	152		369			1001 W JEFFERSON 300/26D	369
532	152			4405 CADILLAC SQUARE	152		410			15798 LIVERNOIS	410
533	152			4405 CADILLAC SQUARE	152		411			15760 LIVERNOIS	411
534	152			4405 CADILLAC SQUARE	152		412			15792 LIVERNOIS	412
535	152			4405 CADILLAC SQUARE	152		413			15786 LIVERNOIS	413
536	152			4405 CADILLAC SQUARE	152		414			15780 LIVERNOIS	414
537	152			4405 CADILLAC SQUARE	152		415			15774 LIVERNOIS	415
538	152			4405 CADILLAC SQUARE	152		416			15768 LIVERNOIS	416
539	152			4405 CADILLAC SQUARE	152		431			640 CLAIRPOINTE WOODS DR	431
540	152			4405 CADILLAC SQUARE	152		439			18200 W MCNICHOLS	439
541	152			4405 CADILLAC SQUARE	152		444			1001 W JEFFERSON 300/8H	444
542	152			4405 CADILLAC SQUARE	152		467			17040 E EIGHT MILE	467
543	152			4405 CADILLAC SQUARE	152		481			1222 DRAGOON	481
544	152			4405 CADILLAC SQUARE	152		491			720 BURLINGAME	491
545	152			4405 CADILLAC SQUARE	152		544			461 NEW TOWN	544
546	152			4405 CADILLAC SQUARE	152		549			11664 ARCHDALE	549
547	152			4405 CADILLAC SQUARE	152		563			444 W WILLIS 24/211	563
548	152			4405 CADILLAC SQUARE	152		614			16808 SHAFTSBURY	614
549	152			4405 CADILLAC SQUARE	152		631			4212 UNIVERSITY PL	631
550	152			4405 CADILLAC SQUARE	152		642			16560 STOEPEL	642
551	152			4405 CADILLAC SQUARE	152		664			17196 NORTHLAWN	664
552	152			4405 CADILLAC SQUARE	152		724			9132 MT ELLIOTT	724
553	152			4405 CADILLAC SQUARE	152		726			6533 E JEFFERSON 91/302J	726
554	152			4405 CADILLAC SQUARE	152		811			8170 BRAMELL	811
555	152			4405 CADILLAC SQUARE	152		860			16908 E EIGHT MILE	860
556	152			4405 CADILLAC SQUARE	152		873			16890 E EIGHT MILE	873
557	152			4405 CADILLAC SQUARE	152		882			2253 IROQUOIS	882
558	152			4405 CADILLAC SQUARE	152		894			22154 ROXFORD	894
559	152			4405 CADILLAC SQUARE	152		911			16912 E EIGHT MILE	911
560	152			4405 CADILLAC SQUARE	152		927			20021 CHEROKEE	927
561	152			4405 CADILLAC SQUARE	152		928			22154 ROXFORD	928
562	152			4405 CADILLAC SQUARE	152		940			6533 E JEFFERSON 94/305J	940
563	152			4405 CADILLAC SQUARE	152		996			8098 WARD	996
564	157			13701 MELLON	157		66			524 E KIRBY	66
565	157			13701 MELLON	157		67			524 E KIRBY	67
566	157			13701 MELLON	157		83			16300 PLYMOUTH	83
567	157			13701 MELLON	157		182			14051 PREVOST	182
568	157			13701 MELLON	157		186			771 ABERTON AVE 65	186
569	157			13701 MELLON	157		197			660 FAIRVIEW 7	197
570	157			13701 MELLON	157		221			13468 BLOOM	221
571	157			13701 MELLON	157		360			18836 HELEN	360
572	157			13701 MELLON	157		367			18200 W MCNICHOLS	367
573	157			13701 MELLON	157		368			5815 FLORIDA	368
574	157			13701 MELLON	157		369			1001 W JEFFERSON 300/26D	369
575	157			13701 MELLON	157		410			15798 LIVERNOIS	410
576	157			13701 MELLON	157		411			15760 LIVERNOIS	411
577	157			13701 MELLON	157		412			15792 LIVERNOIS	412
578	157			13701 MELLON	157		413			15786 LIVERNOIS	413
579	157			13701 MELLON	157		414			15780 LIVERNOIS	414
580	157			13701 MELLON	157		415			15774 LIVERNOIS	415
581	157			13701 MELLON	157		416			15768 LIVERNOIS	416
582	157			13701 MELLON	157		431			640 CLAIRPOINTE WOODS DR	431
583	157			13701 MELLON	157		439			18200 W MCNICHOLS	439
584	157			13701 MELLON	157		444			1001 W JEFFERSON 300/8H	444
585	157			13701 MELLON	157		467			17040 E EIGHT MILE	467
586	157			13701 MELLON	157		481			1222 DRAGOON	481
587	157			13701 MELLON	157		491			720 BURLINGAME	491
588	157			13701 MELLON	157		544			461 NEW TOWN	544
589	157			13701 MELLON	157		549			11664 ARCHDALE	549
590	157			13701 MELLON	157		563			444 W WILLIS 24/211	563
591	157			13701 MELLON	157		614			16808 SHAFTSBURY	614
592	157			13701 MELLON	157		631			4212 UNIVERSITY PL	631
593	157			13701 MELLON	157		642			16560 STOEPEL	642
594	157			13701 MELLON	157		664			17196 NORTHLAWN	664
595	157			13701 MELLON	157		724			9132 MT ELLIOTT	724
596	157			13701 MELLON	157		726			6533 E JEFFERSON 91/302J	726
597	157			13701 MELLON	157		811			8170 BRAMELL	811
598	157			13701 MELLON	157		860			16908 E EIGHT MILE	860
599	157			13701 MELLON	157		873			16890 E EIGHT MILE	873
600	157			13701 MELLON	157		882			2253 IROQUOIS	882
601	157			13701 MELLON	157		894			22154 ROXFORD	894
602	157			13701 MELLON	157		911			16912 E EIGHT MILE	911
603	157			13701 MELLON	157		927			20021 CHEROKEE	927
604	157			13701 MELLON	157		928			22154 ROXFORD	928
605	157			13701 MELLON	157		940			6533 E JEFFERSON 94/305J	940
606	157			13701 MELLON	157		996			8098 WARD	996
607	182			2462 LABELLE	182		66			524 E KIRBY	66
608	182			2462 LABELLE	182		67			524 E KIRBY	67
609	182			2462 LABELLE	182		83			16300 PLYMOUTH	83
610	182			2462 LABELLE	182		182			14051 PREVOST	182
611	182			2462 LABELLE	182		186			771 ABERTON AVE 65	186
612	182			2462 LABELLE	182		197			660 FAIRVIEW 7	197
613	182			2462 LABELLE	182		221			13468 BLOOM	221
614	182			2462 LABELLE	182		360			18836 HELEN	360
615	182			2462 LABELLE	182		367			18200 W MCNICHOLS	367
616	182			2462 LABELLE	182		368			5815 FLORIDA	368
617	182			2462 LABELLE	182		369			1001 W JEFFERSON 300/26D	369
618	182			2462 LABELLE	182		410			15798 LIVERNOIS	410
619	182			2462 LABELLE	182		411			15760 LIVERNOIS	411
620	182			2462 LABELLE	182		412			15792 LIVERNOIS	412
621	182			2462 LABELLE	182		413			15786 LIVERNOIS	413
622	182			2462 LABELLE	182		414			15780 LIVERNOIS	414
623	182			2462 LABELLE	182		415			15774 LIVERNOIS	415
624	182			2462 LABELLE	182		416			15768 LIVERNOIS	416
625	182			2462 LABELLE	182		431			640 CLAIRPOINTE WOODS DR	431
626	182			2462 LABELLE	182		439			18200 W MCNICHOLS	439
627	182			2462 LABELLE	182		444			1001 W JEFFERSON 300/8H	444
628	182			2462 LABELLE	182		467			17040 E EIGHT MILE	467
629	182			2462 LABELLE	182		481			1222 DRAGOON	481
630	182			2462 LABELLE	182		491			720 BURLINGAME	491
631	182			2462 LABELLE	182		544			461 NEW TOWN	544
632	182			2462 LABELLE	182		549			11664 ARCHDALE	549
633	182			2462 LABELLE	182		563			444 W WILLIS 24/211	563
634	182			2462 LABELLE	182		614			16808 SHAFTSBURY	614
635	182			2462 LABELLE	182		631			4212 UNIVERSITY PL	631
636	182			2462 LABELLE	182		642			16560 STOEPEL	642
637	182			2462 LABELLE	182		664			17196 NORTHLAWN	664
638	182			2462 LABELLE	182		724			9132 MT ELLIOTT	724
639	182			2462 LABELLE	182		726			6533 E JEFFERSON 91/302J	726
640	182			2462 LABELLE	182		811			8170 BRAMELL	811
641	182			2462 LABELLE	182		860			16908 E EIGHT MILE	860
642	182			2462 LABELLE	182		873			16890 E EIGHT MILE	873
643	182			2462 LABELLE	182		882			2253 IROQUOIS	882
644	182			2462 LABELLE	182		894			22154 ROXFORD	894
645	182			2462 LABELLE	182		911			16912 E EIGHT MILE	911
646	182			2462 LABELLE	182		927			20021 CHEROKEE	927
647	182			2462 LABELLE	182		928			22154 ROXFORD	928
648	182			2462 LABELLE	182		940			6533 E JEFFERSON 94/305J	940
649	182			2462 LABELLE	182		996			8098 WARD	996
650	216			17750 GRAND RIVER	216		66			524 E KIRBY	66
651	216			17750 GRAND RIVER	216		67			524 E KIRBY	67
652	216			17750 GRAND RIVER	216		83			16300 PLYMOUTH	83
653	216			17750 GRAND RIVER	216		182			14051 PREVOST	182
654	216			17750 GRAND RIVER	216		186			771 ABERTON AVE 65	186
655	216			17750 GRAND RIVER	216		197			660 FAIRVIEW 7	197
656	216			17750 GRAND RIVER	216		221			13468 BLOOM	221
657	216			17750 GRAND RIVER	216		360			18836 HELEN	360
658	216			17750 GRAND RIVER	216		367			18200 W MCNICHOLS	367
659	216			17750 GRAND RIVER	216		368			5815 FLORIDA	368
660	216			17750 GRAND RIVER	216		369			1001 W JEFFERSON 300/26D	369
661	216			17750 GRAND RIVER	216		410			15798 LIVERNOIS	410
662	216			17750 GRAND RIVER	216		411			15760 LIVERNOIS	411
663	216			17750 GRAND RIVER	216		412			15792 LIVERNOIS	412
664	216			17750 GRAND RIVER	216		413			15786 LIVERNOIS	413
665	216			17750 GRAND RIVER	216		414			15780 LIVERNOIS	414
666	216			17750 GRAND RIVER	216		415			15774 LIVERNOIS	415
667	216			17750 GRAND RIVER	216		416			15768 LIVERNOIS	416
668	216			17750 GRAND RIVER	216		431			640 CLAIRPOINTE WOODS DR	431
669	216			17750 GRAND RIVER	216		439			18200 W MCNICHOLS	439
670	216			17750 GRAND RIVER	216		444			1001 W JEFFERSON 300/8H	444
671	216			17750 GRAND RIVER	216		467			17040 E EIGHT MILE	467
672	216			17750 GRAND RIVER	216		481			1222 DRAGOON	481
673	216			17750 GRAND RIVER	216		491			720 BURLINGAME	491
674	216			17750 GRAND RIVER	216		544			461 NEW TOWN	544
675	216			17750 GRAND RIVER	216		549			11664 ARCHDALE	549
676	216			17750 GRAND RIVER	216		563			444 W WILLIS 24/211	563
677	216			17750 GRAND RIVER	216		614			16808 SHAFTSBURY	614
678	216			17750 GRAND RIVER	216		631			4212 UNIVERSITY PL	631
679	216			17750 GRAND RIVER	216		642			16560 STOEPEL	642
680	216			17750 GRAND RIVER	216		664			17196 NORTHLAWN	664
681	216			17750 GRAND RIVER	216		724			9132 MT ELLIOTT	724
682	216			17750 GRAND RIVER	216		726			6533 E JEFFERSON 91/302J	726
683	216			17750 GRAND RIVER	216		811			8170 BRAMELL	811
684	216			17750 GRAND RIVER	216		860			16908 E EIGHT MILE	860
685	216			17750 GRAND RIVER	216		873			16890 E EIGHT MILE	873
686	216			17750 GRAND RIVER	216		882			2253 IROQUOIS	882
687	216			17750 GRAND RIVER	216		894			22154 ROXFORD	894
688	216			17750 GRAND RIVER	216		911			16912 E EIGHT MILE	911
689	216			17750 GRAND RIVER	216		927			20021 CHEROKEE	927
690	216			17750 GRAND RIVER	216		928			22154 ROXFORD	928
691	216			17750 GRAND RIVER	216		940			6533 E JEFFERSON 94/305J	940
692	216			17750 GRAND RIVER	216		996			8098 WARD	996
693	222			17876 DWYER	222		66			524 E KIRBY	66
694	222			17876 DWYER	222		67			524 E KIRBY	67
695	222			17876 DWYER	222		83			16300 PLYMOUTH	83
696	222			17876 DWYER	222		182			14051 PREVOST	182
697	222			17876 DWYER	222		186			771 ABERTON AVE 65	186
698	222			17876 DWYER	222		197			660 FAIRVIEW 7	197
699	222			17876 DWYER	222		221			13468 BLOOM	221
700	222			17876 DWYER	222		360			18836 HELEN	360
701	222			17876 DWYER	222		367			18200 W MCNICHOLS	367
702	222			17876 DWYER	222		368			5815 FLORIDA	368
703	222			17876 DWYER	222		369			1001 W JEFFERSON 300/26D	369
704	222			17876 DWYER	222		410			15798 LIVERNOIS	410
705	222			17876 DWYER	222		411			15760 LIVERNOIS	411
706	222			17876 DWYER	222		412			15792 LIVERNOIS	412
707	222			17876 DWYER	222		413			15786 LIVERNOIS	413
708	222			17876 DWYER	222		414			15780 LIVERNOIS	414
709	222			17876 DWYER	222		415			15774 LIVERNOIS	415
710	222			17876 DWYER	222		416			15768 LIVERNOIS	416
711	222			17876 DWYER	222		431			640 CLAIRPOINTE WOODS DR	431
712	222			17876 DWYER	222		439			18200 W MCNICHOLS	439
713	222			17876 DWYER	222		444			1001 W JEFFERSON 300/8H	444
714	222			17876 DWYER	222		467			17040 E EIGHT MILE	467
715	222			17876 DWYER	222		481			1222 DRAGOON	481
716	222			17876 DWYER	222		491			720 BURLINGAME	491
717	222			17876 DWYER	222		544			461 NEW TOWN	544
718	222			17876 DWYER	222		549			11664 ARCHDALE	549
719	222			17876 DWYER	222		563			444 W WILLIS 24/211	563
720	222			17876 DWYER	222		614			16808 SHAFTSBURY	614
721	222			17876 DWYER	222		631			4212 UNIVERSITY PL	631
722	222			17876 DWYER	222		642			16560 STOEPEL	642
723	222			17876 DWYER	222		664			17196 NORTHLAWN	664
724	222			17876 DWYER	222		724			9132 MT ELLIOTT	724
725	222			17876 DWYER	222		726			6533 E JEFFERSON 91/302J	726
726	222			17876 DWYER	222		811			8170 BRAMELL	811
727	222			17876 DWYER	222		860			16908 E EIGHT MILE	860
728	222			17876 DWYER	222		873			16890 E EIGHT MILE	873
729	222			17876 DWYER	222		882			2253 IROQUOIS	882
730	222			17876 DWYER	222		894			22154 ROXFORD	894
731	222			17876 DWYER	222		911			16912 E EIGHT MILE	911
732	222			17876 DWYER	222		927			20021 CHEROKEE	927
733	222			17876 DWYER	222		928			22154 ROXFORD	928
734	222			17876 DWYER	222		940			6533 E JEFFERSON 94/305J	940
735	222			17876 DWYER	222		996			8098 WARD	996
736	235			15326 G A R	235		66			524 E KIRBY	66
737	235			15326 G A R	235		67			524 E KIRBY	67
738	235			15326 G A R	235		83			16300 PLYMOUTH	83
739	235			15326 G A R	235		182			14051 PREVOST	182
740	235			15326 G A R	235		186			771 ABERTON AVE 65	186
741	235			15326 G A R	235		197			660 FAIRVIEW 7	197
742	235			15326 G A R	235		221			13468 BLOOM	221
743	235			15326 G A R	235		360			18836 HELEN	360
744	235			15326 G A R	235		367			18200 W MCNICHOLS	367
745	235			15326 G A R	235		368			5815 FLORIDA	368
746	235			15326 G A R	235		369			1001 W JEFFERSON 300/26D	369
747	235			15326 G A R	235		410			15798 LIVERNOIS	410
748	235			15326 G A R	235		411			15760 LIVERNOIS	411
749	235			15326 G A R	235		412			15792 LIVERNOIS	412
750	235			15326 G A R	235		413			15786 LIVERNOIS	413
751	235			15326 G A R	235		414			15780 LIVERNOIS	414
752	235			15326 G A R	235		415			15774 LIVERNOIS	415
753	235			15326 G A R	235		416			15768 LIVERNOIS	416
754	235			15326 G A R	235		431			640 CLAIRPOINTE WOODS DR	431
755	235			15326 G A R	235		439			18200 W MCNICHOLS	439
756	235			15326 G A R	235		444			1001 W JEFFERSON 300/8H	444
757	235			15326 G A R	235		467			17040 E EIGHT MILE	467
758	235			15326 G A R	235		481			1222 DRAGOON	481
759	235			15326 G A R	235		491			720 BURLINGAME	491
760	235			15326 G A R	235		544			461 NEW TOWN	544
761	235			15326 G A R	235		549			11664 ARCHDALE	549
762	235			15326 G A R	235		563			444 W WILLIS 24/211	563
763	235			15326 G A R	235		614			16808 SHAFTSBURY	614
764	235			15326 G A R	235		631			4212 UNIVERSITY PL	631
765	235			15326 G A R	235		642			16560 STOEPEL	642
766	235			15326 G A R	235		664			17196 NORTHLAWN	664
767	235			15326 G A R	235		724			9132 MT ELLIOTT	724
768	235			15326 G A R	235		726			6533 E JEFFERSON 91/302J	726
769	235			15326 G A R	235		811			8170 BRAMELL	811
770	235			15326 G A R	235		860			16908 E EIGHT MILE	860
771	235			15326 G A R	235		873			16890 E EIGHT MILE	873
772	235			15326 G A R	235		882			2253 IROQUOIS	882
773	235			15326 G A R	235		894			22154 ROXFORD	894
774	235			15326 G A R	235		911			16912 E EIGHT MILE	911
775	235			15326 G A R	235		927			20021 CHEROKEE	927
776	235			15326 G A R	235		928			22154 ROXFORD	928
777	235			15326 G A R	235		940			6533 E JEFFERSON 94/305J	940
778	235			15326 G A R	235		996			8098 WARD	996
779	246			18395 GREENFIELD	246		66			524 E KIRBY	66
780	246			18395 GREENFIELD	246		67			524 E KIRBY	67
781	246			18395 GREENFIELD	246		83			16300 PLYMOUTH	83
782	246			18395 GREENFIELD	246		182			14051 PREVOST	182
783	246			18395 GREENFIELD	246		186			771 ABERTON AVE 65	186
784	246			18395 GREENFIELD	246		197			660 FAIRVIEW 7	197
785	246			18395 GREENFIELD	246		221			13468 BLOOM	221
786	246			18395 GREENFIELD	246		360			18836 HELEN	360
787	246			18395 GREENFIELD	246		367			18200 W MCNICHOLS	367
788	246			18395 GREENFIELD	246		368			5815 FLORIDA	368
789	246			18395 GREENFIELD	246		369			1001 W JEFFERSON 300/26D	369
790	246			18395 GREENFIELD	246		410			15798 LIVERNOIS	410
791	246			18395 GREENFIELD	246		411			15760 LIVERNOIS	411
792	246			18395 GREENFIELD	246		412			15792 LIVERNOIS	412
793	246			18395 GREENFIELD	246		413			15786 LIVERNOIS	413
794	246			18395 GREENFIELD	246		414			15780 LIVERNOIS	414
795	246			18395 GREENFIELD	246		415			15774 LIVERNOIS	415
796	246			18395 GREENFIELD	246		416			15768 LIVERNOIS	416
797	246			18395 GREENFIELD	246		431			640 CLAIRPOINTE WOODS DR	431
798	246			18395 GREENFIELD	246		439			18200 W MCNICHOLS	439
799	246			18395 GREENFIELD	246		444			1001 W JEFFERSON 300/8H	444
800	246			18395 GREENFIELD	246		467			17040 E EIGHT MILE	467
801	246			18395 GREENFIELD	246		481			1222 DRAGOON	481
802	246			18395 GREENFIELD	246		491			720 BURLINGAME	491
803	246			18395 GREENFIELD	246		544			461 NEW TOWN	544
804	246			18395 GREENFIELD	246		549			11664 ARCHDALE	549
805	246			18395 GREENFIELD	246		563			444 W WILLIS 24/211	563
806	246			18395 GREENFIELD	246		614			16808 SHAFTSBURY	614
807	246			18395 GREENFIELD	246		631			4212 UNIVERSITY PL	631
808	246			18395 GREENFIELD	246		642			16560 STOEPEL	642
809	246			18395 GREENFIELD	246		664			17196 NORTHLAWN	664
810	246			18395 GREENFIELD	246		724			9132 MT ELLIOTT	724
811	246			18395 GREENFIELD	246		726			6533 E JEFFERSON 91/302J	726
812	246			18395 GREENFIELD	246		811			8170 BRAMELL	811
